"date";"from";"text"
"2021-06-15T13:07:16";"Tom";"Die weg van de meeste zetels is momenteel een doorn in het oog. Zoveel macht bij de vvd, d66, cda ,cu en GL combi"
"2021-06-15T13:12:25";"Matthias";"Ja, maar dat is wel hoe een parlementaire democratie met meerdere partijen werkt: Als je een (meerderheids-)coalitie weet te vormen die het over dingen eens wordt of in staat is zaken uit te ruilen heb je de macht. Als niemand met je wil samenwerken of je ideeën deelt heb je veel minder macht."
"2021-06-15T13:13:14";"Tom";"Pfoe, dat is wel een pittige om te handelen na anderhalfjaar totalitair gehandeld te hebben."
"2021-06-15T13:15:27";"Tom";"True, maar in de  politiek had ik 0% interesse, tot covid 19, en mij erin ben gaan verdiepen <U+0001F602><U+0001F648>"
"2021-06-15T13:26:23";"Matthias";"Dan ga je in ieder geval de goede kant op <U+0001F648>"
"2021-06-15T13:29:50";"Tom";"Heet niet voor niks evolutie <U+0001F648>"
"2021-06-15T13:30:20";"Matthias";"Nouja, sommige mensen devolueren ook linksaf"
"2021-06-15T13:30:23";"Monique";"<U+0001F602>"
"2021-06-15T13:48:12";"Odilia .";"Gaat er iemand naar Haarlem zaterdag 19 juni
Naar vrouwen voor vrijheid?
Ik zoek een lift en betaal met de kosten"
"2021-06-15T18:56:38";"Monique";"Super! Ga ik uitprinten."
"2021-06-16T00:00:32";"Chat voor demonstranten";"list(""Chatgroep - vervoer voor demonstranten \nGaat samenvoegen met de chat van duwers voor demonstranten en word chat voor demonstranten\n\nDe nieuwe groepslink is "", list(type = ""link"", text = ""https://t.me/chatvoordemonstranten""))"
"2021-06-16T08:44:07";"Mark ~ WandelTribe";"<U+0001F601><U+2764><U+FE0F><U+0001F973>"
"2021-06-16T11:22:37";"mark brienen";"Delen wordt gewaardeerd.

Het programma:
13.30 verzamelen de Kuip thv het Maasgebouw
14.00 start mars 9,5 km dus we gaan flink doorstappen.
16.00 einde mars verzamelen de Kuip
Tot 16.45 tijd om na te praten
17.00 einde demonstratie"
"2021-06-16T12:55:43";"fakkelaar Wijnands";"9.5km in 2uur serieus?"
"2021-06-16T13:53:25";"Matthias";"Beetje marstempo <U+0001F61D>"
"2021-06-16T14:34:45";"Ineke v R";"Wij mensen kunnen dit niet alleen! Verbinding is belangrijk <U+2764><U+FE0F> Tot vrijdagavond <U+2600><U+FE0F>"
"2021-06-16T15:04:32";"Chat voor demonstranten";"9,5km is voor de gemiddelde persoon niet te doen in die tijd"
"2021-06-16T17:01:59";"jasper";"Ik kom misschien"
"2021-06-17T12:08:57";"Chat voor demonstranten";"Word niet georganiseerd door ons, ik deel de video alleen<U+0001F601>"
"2021-06-17T13:02:49";"Ark Dude";"Barbara Wappie wordt het dan, want dan ben je niet meer zondernaam <U+0001F917>"
"2021-06-17T13:05:27";"Ark Dude";"Hele lieve wappie hoor, en de farma is maar een deel van het probleem helaas"
"2021-06-17T13:50:49";"mark brienen";"IT GIET OAN<U+0001F389><U+0001F389><U+0001F389><U+0001F389><U+0001F389><U+0001F389>

De allereerste mars voor vrijheid van Stop de Waanzin! krijgt groen licht van de gemeente Rotterdam. De route is aangepast naar 7,2km. Na het weekend krijg ik het bewijs van kennisgeving 

Het programma:
13.30 verzamelen de Kuip
14.00 start mars
16.00 einde mars verzamelen de Kuip
Tot 16.45 tijd om na te praten
17.00 einde demonstratie met het verzoek om niet al te lang te blijven hangen op de verzamelplek.

Jullie zijn allemaal uitgenodigd de 27e.
Gr Mark Stop de waanzin! Mars voor vrijheid"
"2021-06-17T17:04:56";"Deborah";"list(""Klaus Swabb kondigt alvast massa ontslag en opstanden aan eind dit jaar.\nVerrast? Op deze kanalen waarschijnlijk niet, maar bij half Nederland zorgt t misschien voor de golf van besef als we op dat punt komen.\nVolgens Schwabb moet the Great Reset daarom snel ingezet worden....hun \""window of opportunities\"" is misschien klein, maar die van ons ook als we dit nog willen stoppen.\nIn het artikel staat het filmpje met Schwabb... \n\n"", list(type = ""link"", text = ""https://www.xandernieuws.net/algemeen/wef-topman-klaus-schwab-verwacht-eind-2021-massa-ontslagen-en-volkswoede/""))"
"2021-06-17T17:14:26";"Matthias";"Je hoeft bepaald geen groot econoom te zijn om te zien dat aan het einde van de steunmaatregelen (zeg einde zomer) de tijdbom begint te tikken voor de klap van de recessie. Nieuwe bedrijven krijgen geen investeringen meer en kunnen alleen overleven als ze succesvol consumenten weten aan weten te trekken die uitgaven hebben uitgesteld tot na de corona. Oude bedrijven die op het randje zweefden met de steun donderen om of ontslaan personeel om te kunnen overleven. En intussen heeft de overheid al achterlijk veel uitgegeven aan de crisis en moeten ze wéér meer investeren en zich dieper in de schulden steken om deze nieuwe crisis te bezweren."
"2021-06-17T17:16:22";"Deborah";"Ja of gewoon de maatregelen opheffen, even fijn normaal gaan doen en kijken wat er dan gebeurd. Het was geen crisis tot de overheid er een crisis van maakte"
"2021-06-17T19:02:25";"Matthias";"Met alle reserves van ondernemers die zijn opgegeten tijdens de lockdown en de gigantische kosten die de overheid heeft gespendeerd is het onvermijdelijk dat de rekening een keer komt. Ook al heffen we nu alle maatregelen op, dan nog gaan bedrijven omvallen en gaan we met zijn allen (via belasting of wat dan ook) de gigantische kosten van al die reddingspakketten en extra gezondheidszorg moeten ophoesten. 
Begrijp me niet verkeerd, hoe sneller hoe beter, maar mensen die stellen dat een economische klap hiervan te vermijden is snappen niet hoe economie werkt."
"2021-06-17T20:00:20";"Deborah";"Ik zal nooit ontkennen dat er een economische klap komt. Die is ook onvermijdelijk en daarnaast id het de mooiste stap naar een basisinkomen waar ik ook fanatiek op tegen ben en naar de crypto currency"
"2021-06-18T00:27:35";"Petra Boonstra";"<U+0001F923><U+0001F923><U+0001F44D><U+0001F438><U+2764><U+FE0F>"
"2021-06-18T10:04:40";"Giovanni";"<U+0001F602>"
"2021-06-18T10:34:00";"Paul Vandehond";"Vandag, heute Abend 

Katja Gelbwestens Geburtstagsspaziergang

Livestream op, auf 

<U+0001F3A5> <U+0001F1F3><U+0001F1F1> Facebook <U+0001F1E9><U+0001F1EA> <U+0001F3A5>

Spazieren für Friede, Freiheit und Demokratie 
Wandelen voor Vrede, Vrijheid en Demokratie 

20 Uhr, uur

Start livestream ca.19.30

<U+0001F1F3><U+0001F1F1> Rotterdam, Pernis 
3195
Boonstr,  op de Marktplein 

<U+0001F64B><U+200D><U+2640><U+FE0F><U+0001F3A5>  livestream"
"2021-06-18T10:42:31";"Raf IHGVV";"list(""Zondag 20 juni 2021 as. zullen wij wederom op een unieke manier met elkaar verbinden en onze stemmen laten horen. \n\nWe schuiven een uurtje op naar 13 uur tot 15 uur. Dit ivm een andere demonstratie die eindigt om 12 uur op dezelfde locatie. \n\nZondag 20 juni 2021 is het een jaar geleden dat wij bij elkaar zouden komen met 10, 20 of misschien wel 30.000 mensen. We zullen het nooit weten. \n\nTot die dag kon een ieder nog zijn schouders ophalen bij het zien van politiegeweld op kleine demonstraties en denken “Ach, die demonstranten zullen er wel om gevraagd hebben”. \n\nMaar op 21 juni 2020 zou het beeld van onze politie voorgoed veranderen. \n\nMeld je aan om op de hoogte te blijven van alle updates: \n"", 
    list(type = ""link"", text = ""https://www.facebook.com/events/963571347783909""), "" \n\nTot zondag!"")"
"2021-06-18T11:04:39";"mark brienen";"Weet verder niet waar die andere demonstratie over gaat, maar mss idee om krachten te bundelen?"
"2021-06-18T11:06:55";"Raf IHGVV";"Ik heb ff lopen zoeken, maar kan niets vinden over die andere demo..."
"2021-06-18T11:08:17";"mark brienen";"Ok. Als het tegen de overheid is, bv klimaat niet dat ik daar fan van ben, moet er in de kern toch wel wat te bespreken zijn zou je zeggen..."
"2021-06-18T11:10:17";"Raf IHGVV";"Eens. 1+1=3 <U+0001F609><U+0001F44D>"
"2021-06-18T11:11:57";"mark brienen";"<U+0001F44D>"
"2021-06-18T11:16:44";"Raf IHGVV";"Is blijkbaar een demo vanuit mensen uit Eritrea."
"2021-06-18T11:17:24";"mark brienen";"Oh... Dat gaat ons doel verder niet aan<U+0001F648>"
"2021-06-18T12:39:12";"Giovanni";"Goh, en bedankt hè Hugo en de rest<U+0001F61C>"
"2021-06-18T12:52:37";"mark brienen";"Sluit je aan! 27 juni is de eerste gefaciliteerde mars van Stop de Waanzin! . Tegen de spoedwet, tegen de anderhalvemetersamenleving, tegen de mondkapjes plicht, tegen de testsamenleving, tegen het vaccinatie paspoort, maar bovenal tegen deze kut regering die al 11 jaar Nederland aan het kapot maken is. Mss moeten we massaal een deurwaarder naar het torentje sturen om die duizend euro die ons was beloofd op te eisen; om maar wat te noemen. Wie zie ik 27 juni? 13.30 verzamelen de Kuip."
"2021-06-18T13:10:35";"Remco";"27ste is der ook een grote in Maastricht met Convex Kafka en aansluitend een grote mars."
"2021-06-18T13:11:15";"Remco";"delen....teilen....share....."
"2021-06-18T13:11:26";"mark brienen";"Zag t. Maar zijn wel vaker 2 demo's op 1 dag.."
"2021-06-18T13:11:40";"Remco";"True"
"2021-06-18T13:17:15";"Giovanni";"Hugo lied, people died."
"2021-06-18T13:25:58";"Christel van Kleef";"Mensen uit het zuiden gaan toch ook naar Amsterdam, Den Haag of Haarlem...?! Andersom is net zo ver... !!!<U+0001F923><U+0001F602><U+0001F923>"
"2021-06-18T13:33:04";"Matthias";"Natuurlijk, maar het aantal mensen uit maastricht dat voor een demo naar Amsterdam komt is toch vrij beperkt. Dus andersom waarschijnlijk ook"
"2021-06-18T13:39:16";"Christel van Kleef";"Dat klopt helemaal. Hoewel mijn ""favorietje"" het Malieveld is. Ik kom uit Geleen, 2 1/2 uur in de trein, maar dat heb ik er wel voor over.<U+0001F600>"
"2021-06-18T13:55:38";"mark brienen";"De route: 
Van Zandvlietplein
Olympiaweg Ri Kreekhuizenlaan
Buitendijktunnel (fietspad)
Groene Zoom
Groene Hilledijk
Bree
Bree plein
Breeweg
'het Bruggetje' (fietspad)
2e Rozestraat
Varkenoordseviaduct
Olympiaweg
Van Zandvlietplein

Als Feyenoord geen oefenwedstrijd speelt kan je gratis parkeren. Navigatie van Zandvlietplein 1. Of ov vanaf Rotterdam Centraal tram 23. Vanaf Rotterdam Zuid gaat er volgensmij een bus en vanaf Rotterdam Lombardijen is het ongeveer 25 minuten lopen. We hebben een stukje groen en een stukje bewoonde wereld dus voor ieder wat wils. Niks doen is geen optie. Hopelijk tot 27 juni."
"2021-06-18T23:16:25";"Julian Flamman";"Gratis parkeerplekken in Haarlem/dichtbij het Reinaldapark voor morgen?! Weet iemand dat?"
"2021-06-19T00:11:21";"Denais";"Even naar de site prettigparkeren gaan, daar zie je betaalde en gratis zones en wat de kosten zijn"
"2021-06-19T00:21:21";"Julian Flamman";"Bedankt voor de tip"
"2021-06-19T06:50:18";"Raf IHGVV";"“Jouw cirkel van invloed, is net zo groot als je hem durft te maken” <U+0001F499>"
"2021-06-19T10:35:37";"Matthias";"Die man loog de boel al aan elkaar voordat hij demissionair was, dus ik denk toch niet dat dat nou het grote probleem is"
"2021-06-19T10:42:11";"Matthias";"En hij gaat ook niet weg, want mensen stemden nog steeds op hem. Dus ze gaan vrolijk formeren en dan door met Rutte 4. Dat hij nog demissionair is zou relevant zijn als hij de verkiezingen had verloren en het aftellen is naar een nieuw, Rutte-vrij kabinet. Maar dat is niet het geval"
"2021-06-19T10:45:13";"Real Patriot";"Opsluiten en de sleutel weggooien"
"2021-06-19T19:07:05";"Raf IHGVV";"list(""Regionale overheden benaderen Defensie\n\nLees hier het volledige vandaag gepubliceerde bericht vanuit IHGVV naar aanleiding van verkregen informatie betreffende de uitlatingen van het Veteranen Platform en publicaties in het blad \""Checkpoint\""\n\n"", list(type = ""link"", text = ""https://inhetgelidvoorvrijheid.nl/announcement/2021/06/19/vp""))"
"2021-06-19T19:23:08";"Christel van Kleef";"Bericht gedeeld!"
"2021-06-19T19:23:24";"Raf IHGVV";"<U+0001F618>"
"2021-06-19T21:55:45";"Amri";"Jeugd Demo, London vandaag....."
"2021-06-19T22:31:39";"Raf IHGVV";"<U+0001F44A><U+0001F60E>"
"2021-06-19T22:33:02";"Christel van Kleef";"<U+0001F44D><U+0001F3FB><U+0001F44D><U+0001F3FB><U+0001F44D><U+0001F3FB><U+0001F33B>"
"2021-06-19T22:33:16";"Bella Moreira";"Goeie tip"
"2021-06-20T09:50:12";"Matthias";"Echt schandalig hoe er met jullie wordt omgegaan Raf, geweldig dat jullie terugslaan. Wat ik me afvraag: Het moet toch vrij makkelijk zijn om het ongelijk te bewijzen van al die instanties die het hebben over 'vermeende' veteranen? Een journalist (van PowNed meen ik) heeft tijdens de eerste actie op het Museumplein een aantal van jullie naar hun krijgsmacht-onderdeel en staat van dienst gevraagd, zou je het VP niet (publiekelijk) kunnen uitnodigen ook zoiets te doen als steekproef? Laat ze hun claims maar bewijzen en die nepveteranen eruit pikken!"
"2021-06-20T10:10:47";"Christel van Kleef";"De veteranen hoeven niets meer te bewijzen...<U+2764>"
"2021-06-20T10:11:01";"Giovanni";"Zomaar zwijgt de media niet<U+0001F61C>"
"2021-06-20T10:11:25";"Christel van Kleef";"Gewoon ZIJN! Is genoeg!<U+0001F60E>"
"2021-06-20T10:11:48";"Raf IHGVV";"Ja, dat zou een idee kunnen zijn. Al moet ik eerlijkheidshalve bekennen dat ik liever niet wil dat we onze energie steken in negatieve dingen. Daarnaast vind ik eigenlijk niet dat wij ons hoeven te bewijzen. Een simpele registratiecheck (Naam, geboortedatum) zou trouwens al volstaan voor de handige journalist. Deze informatie kwam ons ter oren omdat we in verbinding kwamen te staan met het VP, maar we vonden het wel belangrijk om iets mee te doen."
"2021-06-20T10:21:08";"Raf IHGVV";"<U+0001F618>"
"2021-06-20T10:23:56";"Matthias";"Nee, maar degene die claimt dat ze geen veteranen zijn wel."
"2021-06-20T10:29:08";"Christel van Kleef";"Klopt helemaal!"
"2021-06-20T11:25:34";"ALPHA OMEGA";"<U+262E><U+FE0F><U+0001F495><U+0001F1F3><U+0001F1F1><U+0001F44A><U+0001F1F3><U+0001F1F1><U+0001F340><U+2764><U+FE0F>"
"2021-06-20T11:30:46";"ALPHA OMEGA";"<U+0001F495><U+262E><U+FE0F><U+0001F1F3><U+0001F1F1><U+270A><U+0001F1F3><U+0001F1F1><U+2665><U+FE0F><U+0001F495>
Ook deze
 facade.,
Gaat  vele 
Niet onopgemerkt
Voorbij<U+2763><U+FE0F>
<U+0001F4AB><U+0001F499><U+0001F339><U+0001F49A><U+0001F4AB>"
"2021-06-20T11:32:10";"Frits";"Demo locatie Koekamp."
"2021-06-20T11:34:15";"Christel van Kleef";"Supermooie afbeeldingen!!!"
"2021-06-20T14:04:31";"Giovanni";"list(""Dus.. "", list(type = ""link"", text = ""https://nos.nl/l/2385883""), ""\nJurgen is gevonden"")"
"2021-06-20T14:05:01";"Giovanni";"Lichaam voortvluchtige militair Jürgen Conings gevonden
In het Belgische Dilserbos is het lichaam van de voortvluchtige Jürgen Conings gevonden, zegt burgemeester Johan Tollenaere van Maaseik tegen de NOS.

De politie moet volgens Tollenaere het lichaam nog officieel identificeren, maar agenten hebben tegen hem gezegd dat ze ervan uitgaan dat het om de verdwenen beroepsmilitair gaat.

De burgemeester vond het lichaam zelf in een natuurgebied tijdens het mountainbiken, vlak bij de Nederlandse grens. Hij rook tijdens het fietsen een penetrante lijkgeur.

stukje uit t artikel"
"2021-06-20T14:16:15";"Giovanni";"list(list(type = ""link"", text = ""https://vk.com/videos572218018?z=video572218018_456239867%2F60bfbee3c73c2b13f7""), ""\nLivestream van de borat run. \nKijk al die man-kini's<U+0001F602>"")"
"2021-06-20T17:50:22";"Riny";"Natuurlijk <U+0001F604><U+0001F49B><U+0001F340>"
"2021-06-20T21:42:54";"Ruben Benjamin";"daarom terug naar een republiek met de macht terug bij de inwoners van die republiek. terug naar 1776"
"2021-06-20T21:45:55";"Ruben Benjamin";"wat een knappe burgemeester! het leger is al weken aan het zoeken en deze burgemeester pakt even zn fiets en voila gevonden! zou deze burgemeester ook goed zijn in het snel leggen van grasmatten op grote pleinen? wellicht kan mevrouw Halsema hem dan bellen om wat kennis te delen?"
"2021-06-20T21:46:16";"Giovanni";"<U+0001F602>"
"2021-06-20T22:43:33";"Matthias";"Ik weet niet wat voor magische staatsvorm jij aan denkt, maar het is een absoluut misverstand dat de gemiddelde burger meer te zeggen had in 1776 <U+0001F602>"
"2021-06-20T22:44:20";"Matthias";"Dit is natuurlijk ook bizar, je bent al weken aan het zoeken met honderden mensen en alsnog een toevallige passant die hem vindt?"
"2021-06-20T22:46:25";"Ruben Benjamin";"kan jij magisch terugreizen in de tijd?<U+0001F923><U+0001F923><U+0001F923> ben je er toen bijgeweest? ik niet iig maar dat systeem lijkt mij sowieso iets beter dan het huidige al moet dat dan natuurlijk nog wel blijken. wie weet komt het wel nadat Trump weer terug is als president. We zullen zien <U+0001F609>"
"2021-06-20T22:56:54";"Matthias";"Nee, maar ik luister naar historici en lees geschiedkundig onderzoek en vind daarbij staatsvorm specifiek interessant.
Het bestuur van de Republiek was (vergeleken met ons huidige) bestuur zeer aristocratisch/olicharisch en kende veel meer lokale autonomie. Met andere woorden, de meeste burgers hadden niets te zeggen, maar ze hadden tenminste alleen te maken met de hoge heren uit hun eigen gewest, minder met decreten uit Den Haag"
"2021-06-20T22:58:17";"Matthias";"Naast het gebrek aan democratisch gehalte lijkt me dit volslagen ondoenlijk tegenwoordig, omdat je internationale optreden als land veel meer en veel snellere beslissingen vereist"
"2021-06-21T12:47:14";"Giovanni";"list(""EVEN STEMMEN MENSEN: "", list(type = ""link"", text = ""https://www.gelderlander.nl/home/mark-rutte-en-hugo-de-jonge-hebben-nederland-goed-door-de-coronacrisis-geloodst~a2c9b770/""))"
"2021-06-21T15:15:51";"Giovanni";"We are the 55%<U+0001F644> laat de mening van het volk nou alsjeblieft een keer gehoord worden"
"2021-06-21T15:32:50";"Matthias";"Een goede democratie houdt ook rekening met de minderheid... 
Ik zou het eerder zien als een motivatie om die 45% te vragen hoe ze tot die conclusie komen en meer informatie geven waar ze zich misschien niet van bewust zijn"
"2021-06-21T16:06:41";"Giovanni";"Moderne boeren hebben giertanks. Werkt beter.<U+0001F602>"
"2021-06-21T16:09:01";"Matthias";"Toen bouwde de rijke elite nog mooie dingen. En had de rijke elite genoeg band (en sociale mobiliteit) om iets neer te zetten ten dienste van de gemeenschap"
"2021-06-22T08:30:40";"Raf IHGVV";"Korte compilatie van de speeches van Abe en Dennis en de dappere Jelena, die ons zo wist te raken afgelopen zondag. <U+0001F499>"
"2021-06-22T10:25:24";"Willem Van Leeuwen";"Ik heb vandaag een melding gemaakt bij Lareb. Een bedrijf dat bijwerkingen van het vaccin onderzoekt. Ik ervaar spanningen, slaapproblemen, angstgevoelens en groepsdruk door de niet aflatende 24/7 marketing van de overheid, media, kennissen, collega,s en familie om vooral je te moeten laten vaccineren.  Als jij die ervaring ook hebt zou ik het ook melden."
"2021-06-22T12:03:24";"Giovanni";"Ja, maar daar is lareb niet voor"
"2021-06-22T12:03:30";"Giovanni";"<U+0001F644><U+0001F643>"
"2021-06-22T12:52:01";"peter pasch";"<U+0001F601><U+0001F601>"
"2021-06-22T14:08:41";"Willem Van Leeuwen";"Klopt maar ze signaleren toch de effecten van vaccineren??"
"2021-06-22T15:40:54";"Mark";"De bijwerkingen van het vaccineren. Gezien jij (vermoedelijk) niet gevaccineerd bent kun je er ook geen bijwerkingen van hebben. Bijwerkingen van het niet gevaccineerd zijn kun je melden bij o.a.: de overheid, de politie, Amnesty International en mogelijk het internationale gerechtshof in Den Haag. Laat maar even weten hoe het lukt: ik heb nog niets gehoord van mijn aangifte betreffende de slag op het Malieveld... <U+0001F61C>"
"2021-06-22T18:19:00";"ALPHA OMEGA";"Het Vaccin van Crisis Compilatie is binnen 1 uur van Youtube verwijderd!

Binnen 1 minuut verwijderd van het Instagram account van de Kapitein. Censuur draait overuren!!"
"2021-06-22T20:02:07";"Landa";"Een vraagje, gaan er zondag geen mensen naar Maastricht?"
"2021-06-22T20:05:39";"Remco";"Zeker wel<U+0001F4AA><U+0001F4AA><U+0001F4AA>"
"2021-06-22T20:05:55";"Remco";"Goed of slecht weer, dat maakt niks uit!"
"2021-06-22T20:07:27";"Christel van Kleef";"Ik ben er over aan het nadenken. Koekamp was super!<U+0001F600>"
"2021-06-22T20:13:55";"Remco";"T is voor jou ook bijna om de hoek<U+0001F601>"
"2021-06-22T20:31:19";"Christel van Kleef";"Michel Reiinga merkte in zijn toespraak op de Koekamp op dat Maastricht voor hem niet om de hoe was. Mijn gedachte daarbij was: de Koekamp is voor mij niet om de hoek, toch ga ik er naar toe en dat Michel ook. Dat zijn de echte strijders, toch?!<U+0001F923><U+0001F602><U+0001F923>"
"2021-06-22T20:36:53";"Landa";"Ja zo zie ik het ook. Mij is dan weer de vraag, waarom wij wel iedere keer van zover moeten komen en het niet andersom kan? Zijn wij er nou voor eenheid of hoe moet ik het zien?"
"2021-06-22T20:48:52";"Remco";"Michel zal der gewoon bij zijn zondag, gister nog meegesproken<U+0001F4AA>"
"2021-06-22T20:48:57";"Landa";"Ook al gedaan, lichttochtjes tegen de onrecht van het kind. Maar dat ik zelf iets moet organiseren is niet erg. Het gaat er mij meer om, dat er nog steeds gesproken wordt van aan die kant van het rivier. En dat er een scheiding daar in lijkt te zijn."
"2021-06-22T20:49:28";"Landa";"Dat klopt, Michel was pas nog in Eindhoven. Hij is best oké."
"2021-06-22T20:49:54";"Remco";"Ja hoor, top gozer <U+0001F4AA>"
"2021-06-22T20:53:42";"Landa";"Waarmee moet ik blij zijn, in verdeeldheid?"
"2021-06-22T20:56:26";"Christel van Kleef";"Ik ga graag naar Den Haag, Amsterdam of Utrecht! Als je daar bent geweest, vind je de demo's/koffie drinken in het zuiden kleinschalig... Maar ok, het begint te komen in het zuiden..."
"2021-06-22T20:57:11";"Christel van Kleef";"Michel is een echte strijder!<U+0001F600>"
"2021-06-22T20:59:17";"Landa";"Het is kleinschalig omdat de meeste ""aan de andere kant van het rivier"" niet komen. En wij vanuit het zuiden wel bij hun aansluiten. Ook wij nemen de moeite om te gaan reizen. Voor mij is een ieder gelijk, kom je nou uit het noorden, oosten, westen of uit het zuiden. Een Nederlander is een Nederlander. Wij hebben allemaal dezelfde paspoort. En wij staan daar allemaal voor hetzelfde."
"2021-06-22T21:01:04";"Christel van Kleef";"Ik geloof dat de mensen ""daarboven"" strijdvaardiger zijn, of vergis ik me?<U+0001F600>"
"2021-06-22T21:06:35";"Landa";"Nee, dat is niet zo. Maar er is te weinig aansluiting vanuit die kant. Zoals pas nog in Eindhoven. Deze was erg goed opgezet. Duizenden in Rotterdam waar ik ook was, en honderden in Eindhoven. Ik denk dan waar zijn zij nu dan? Waarom kunnen wij wel naar hun toe gaan? Ook besef ik me wel, dat de aantal km die wij daar liepen erg veel was. Voor ongetrainde wandelaars althans. Maar ik met mijn pijn, was er wel in Eindhoven. En natuurlijk was daar ook Michel. Jullie kunnen daar een goed voorbeeld aan nemen. Wij Brabanders bijten niet. En wij zijn ook trouw aan jullie <U+0001F609>"
"2021-06-22T21:44:57";"aFreeeSpirit";"Na alle bijeenkomsten waar ik het afgelopen jaar ben geweest lijken er twee écht het verschil te maken. Policeforfreedom en WorldWideDemonstration zijn groter en groeiende dan welke demo dan ook. Heel begrijpelijk dat veel mensen niet overal heen kunnen, er zijn dan ook nogal wat mogelijkheden en ik weet uit ervaring dat het financieel behoorlijk kan oplopen wanneer men ze allemaal bezoekt. Naast dat het ook behoorlijk wat energie kan kosten, na een half jaar begon ik behoorlijk op te raken en moest ik wel pas op de plaats maken. 
Ik heb besloten me te focussen op dat wat me energie en kracht geeft.
Eén of 2x per maand naar een grote bijeenkomst is wat voor mij werkt en waarvan ik denk dat het verschil maakt, zo vindt iedereen hun manier. Elkaar verwijten maken helpt niets, elkaar begrijpen en accepteren des te meer. 

Iedereen veel wijsheid, licht en liefde gewenst!  <U+2764>"
"2021-06-22T21:55:15";"Landa";"Ik verwijt niets, ik vraag het me af. Ik hoor steeds meer Brabanders zeggen niet meer te willen gaan aan de andere kan van het rivier. Waar ik persoonlijk niet achter sta, maar het heel erg goed begrijp. Liefde toewensen is niet genoeg, het tonen betekent offers. Vorig jaar kon ik vanwege lichamelijke reden er niet bij zijn. Ik ga naar de kleine, zo ook naar de grote. Deze week naar Venray, dat doe je voor elkaar. Geen verwijt, maar wel een vraag waarom?"
"2021-06-22T22:01:11";"Landa";"En dat is geweldig om te zien, deze zijn mijn helden. Maar waar blijft de rest?"
"2021-06-22T22:04:41";"Remco";"Vele hebben t al opgegeven, maar de echte blijven staan en strijden door!!"
"2021-06-22T22:10:03";"Landa";"Ook erg spijtig, de strijd is helaas nog niet gewonnen"
"2021-06-22T22:10:21";"Remco";"Precies"
"2021-06-22T22:10:27";"tas-sie";"Ik kan alleen maar voor mezelf antwoorden en de reden dat ik niet ga is dat ik te lang weg ben voor mijn hond, ze is 10 maanden. Ik ben afhankelijk van het openbaar vervoer of mee rijden maar moet om half acht weer thuis zijn voor de kids. Ik vind het juist jammer dat ik niet kan."
"2021-06-22T22:12:40";"Landa";"<U+2764><U+FE0F>"
"2021-06-23T07:24:52";"Floor";"Hé lieve medestrijders onder ons. En dan vooral de jongeren.  ik heb voor aanstaande zaterdag nog een gereserveerd plekje over bij een karaokebar naartoe te gaan waar ze geen test beleid hanteren. Het is in Nijmegen. Dus mocht je interesse hebben om mee te gaan stuur me even een PB. Het is wel zitten maar ze zijn er niet zo streng."
"2021-06-23T09:08:18";"Giovanni";"Leuk<U+0001F61D>"
"2021-06-23T13:41:16";"Koos";"Ik ben een Fries maar woon sinds kort in Limburg, zondag naar Maastricht :)"
"2021-06-23T14:37:59";"ALPHA OMEGA";"list(""BIJDEZE ALSNOG De \n<U+0001F525><U+0001F525><U+0001F525> BRANDBRIEF <U+0001F525><U+0001F525>\nVOOR MEER INFO.\n<U+2764><U+FE0F><U+2728><U+2764><U+FE0F>"", list(type = ""link"", text = ""https://t.me/FOLDERBOLDERSUNITE/33""), "" <U+2764><U+FE0F><U+2728><U+2764><U+FE0F>"")"
"2021-06-23T17:14:34";"Verzet westland andre";"Zojuist op de tijdlijn van een fb vriend. Helaas zelf ook ervaring mee. Veel bijwerkingen en totaal onbetrouwbaar"
"2021-06-23T18:24:41";"Paul Vandehond";"<U+0001F4FA><U+0001F1F3><U+0001F1F1><U+0001F4FA><U+0001F1F3><U+0001F1F1><U+0001F4FA><U+0001F1E9><U+0001F1EA><U+0001F4FA><U+0001F1E9><U+0001F1EA><U+0001F4FA>                                                                            20 uhr LIVE aus Briele                                                                                                Katja Katja Gelbwesten    auf FACEBOOK                                                             Spazieren ist GESUND                                                                                              <U+0001F3A5><U+0001F1F3><U+0001F1F1><U+0001F3A5><U+0001F1E9><U+0001F1EA><U+0001F3A5><U+0001F1E9><U+0001F1EA><U+0001F3A5><U+0001F1F3><U+0001F1F1><U+0001F3A5><U+0001F1F3><U+0001F1F1><U+0001F3A5>                                                                     kijk mee"
"2021-06-23T19:35:58";"Verzet westland andre";"Ken zelf ook 4 mensen die problemen hebben door de prik. 1 ervan is overleden 1 heeft 2 weken op de ic gelegen 1 heeft een hersenbloeding gehad en bij 1 werken de medicijnen niet meer met alle gevolgen vandien"
"2021-06-23T22:49:06";"Joppe Vrede";"Echt ongelofelijk.... NDMA  kankerverwekkende grondstoffen<U+0001F616>: lang leve de Natuurlijke stoffen & Leefstijl-als-medicijn  <U+0001F340><U+0001F34A><U+0001F34B><U+0001F96D><U+2705><U+2764><U+FE0F>"
"2021-06-23T22:52:10";"Matthias";"Ik heb deze meermaals zien langskomen, maar geen enkel bewijs voor het verhaal, en geen enkel feit om het te onderzoeken"
